rok,pohlavi,vek,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2019,Z,25-29,CZ0413,Sokolov,CZ041,Karlovarský kraj,1619,2679
2019,Z,25-29,CZ0421,Děčín,CZ042,Ústecký kraj,2006,3624
2019,Z,25-29,CZ0422,Chomutov,CZ042,Ústecký kraj,2170,3588
2019,Z,25-29,CZ0423,Litoměřice,CZ042,Ústecký kraj,2213,3460
2019,Z,25-29,CZ0424,Louny,CZ042,Ústecký kraj,1588,2511
2019,Z,25-29,CZ0425,Most,CZ042,Ústecký kraj,1925,3409
2019,Z,25-29,CZ0426,Teplice,CZ042,Ústecký kraj,2104,3671
2019,Z,25-29,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2179,3574
2019,Z,25-29,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1693,3045
2019,Z,25-29,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1443,2575
2019,Z,25-29,CZ0513,Liberec,CZ051,Liberecký kraj,3091,5151
2019,Z,25-29,CZ0514,Semily,CZ051,Liberecký kraj,1336,2120
2019,Z,25-29,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3027,4856
2019,Z,25-29,CZ0522,Jičín,CZ052,Královéhradecký kraj,1483,2260
2019,Z,25-29,CZ0523,Náchod,CZ052,Královéhradecký kraj,2039,3136
2019,Z,25-29,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1469,2297
2019,Z,25-29,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1983,3282
2019,Z,25-29,CZ0531,Chrudim,CZ053,Pardubický kraj,2081,3125
2019,Z,25-29,CZ0532,Pardubice,CZ053,Pardubický kraj,3192,5086
2019,Z,25-29,CZ0533,Svitavy,CZ053,Pardubický kraj,1946,3137
2019,Z,25-29,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2688,4193
2019,Z,25-29,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1766,2779
2019,Z,25-29,CZ0632,Jihlava,CZ063,Vysočina,2051,3358
2019,Z,25-29,CZ0633,Pelhřimov,CZ063,Vysočina,1347,2092
2019,Z,25-29,CZ0634,Třebíč,CZ063,Vysočina,2227,3449
2019,Z,25-29,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2262,3732
2019,Z,25-29,CZ0641,Blansko,CZ064,Jihomoravský kraj,1946,3160
2019,Z,25-29,CZ0642,Brno-město,CZ064,Jihomoravský kraj,7390,11789
2019,Z,25-29,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3952,6382
2019,Z,25-29,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2108,3497
2019,Z,25-29,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2719,4648
2019,Z,25-29,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1716,2777
2019,Z,25-29,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2101,3577
2019,Z,25-29,CZ0711,Jeseník,CZ071,Olomoucký kraj,555,1080
2019,Z,25-29,CZ0712,Olomouc,CZ071,Olomoucký kraj,4450,7036
2019,Z,25-29,CZ0713,Prostějov,CZ071,Olomoucký kraj,1951,3109
2019,Z,25-29,CZ0714,Přerov,CZ071,Olomoucký kraj,2346,3874
2019,Z,25-29,CZ0715,Šumperk,CZ071,Olomoucký kraj,2377,3679
2019,Z,25-29,CZ0721,Kroměříž,CZ072,Zlínský kraj,1840,3012
2019,Z,25-29,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2547,4252
2019,Z,25-29,CZ0723,Vsetín,CZ072,Zlínský kraj,2570,4339
2019,Z,25-29,CZ0724,Zlín,CZ072,Zlínský kraj,3321,5611
2019,Z,25-29,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1622,2742
2019,Z,25-29,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3814,6369
2019,Z,25-29,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4308,7439
2019,Z,25-29,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2769,4780
2019,Z,25-29,CZ0805,Opava,CZ080,Moravskoslezský kraj,3189,5160
2019,Z,25-29,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5785,10047
2019,Z,30-34,CZ0100,Praha,CZ010,Hlavní město Praha,29728,53856
2019,Z,30-34,CZ0201,Benešov,CZ020,Středočeský kraj,1824,2929
2019,Z,30-34,CZ0202,Beroun,CZ020,Středočeský kraj,1938,3140
2019,Z,30-34,CZ0203,Kladno,CZ020,Středočeský kraj,3297,5373
2019,Z,30-34,CZ0204,Kolín,CZ020,Středočeský kraj,2151,3396
2019,Z,30-34,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1487,2366
2019,Z,30-34,CZ0206,Mělník,CZ020,Středočeský kraj,2161,3587
2019,Z,30-34,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2786,4317
2019,Z,30-34,CZ0208,Nymburk,CZ020,Středočeský kraj,1825,3198
2019,Z,30-34,CZ0209,Praha-východ,CZ020,Středočeský kraj,3773,6136
2019,Z,30-34,CZ020A,Praha-západ,CZ020,Středočeský kraj,2820,4898
2019,Z,30-34,CZ020B,Příbram,CZ020,Středočeský kraj,2250,3581
2019,Z,30-34,CZ020C,Rakovník,CZ020,Středočeský kraj,1095,1737
2019,Z,30-34,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4261,6690
2019,Z,30-34,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1231,1933
2019,Z,30-34,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1506,2476
2019,Z,30-34,CZ0314,Písek,CZ031,Jihočeský kraj,1297,2152
2019,Z,30-34,CZ0315,Prachatice,CZ031,Jihočeský kraj,874,1487
2019,Z,30-34,CZ0316,Strakonice,CZ031,Jihočeský kraj,1266,2129
2019,Z,30-34,CZ0317,Tábor,CZ031,Jihočeský kraj,1893,3014
2019,Z,30-34,CZ0321,Domažlice,CZ032,Plzeňský kraj,1052,1894
2019,Z,30-34,CZ0322,Klatovy,CZ032,Plzeňský kraj,1368,2386
2019,Z,30-34,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4067,7050
2019,Z,30-34,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1331,1925
2019,Z,30-34,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1595,2529
2019,Z,30-34,CZ0326,Rokycany,CZ032,Plzeňský kraj,941,1576
2019,Z,30-34,CZ0327,Tachov,CZ032,Plzeňský kraj,1056,1871
2019,Z,30-34,CZ0411,Cheb,CZ041,Karlovarský kraj,1474,2807
2019,Z,30-34,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2033,3576
2019,Z,30-34,CZ0413,Sokolov,CZ041,Karlovarský kraj,1631,2757
2019,Z,30-34,CZ0421,Děčín,CZ042,Ústecký kraj,2063,3671
2019,Z,30-34,CZ0422,Chomutov,CZ042,Ústecký kraj,2346,3990
2019,Z,30-34,CZ0423,Litoměřice,CZ042,Ústecký kraj,2261,3537
2019,Z,30-34,CZ0424,Louny,CZ042,Ústecký kraj,1643,2671
2019,Z,30-34,CZ0425,Most,CZ042,Ústecký kraj,1871,3390
2019,Z,30-34,CZ0426,Teplice,CZ042,Ústecký kraj,2239,3983
2019,Z,30-34,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2053,3582
2019,Z,30-34,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1719,3244
2019,Z,30-34,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1513,2693
2019,Z,30-34,CZ0513,Liberec,CZ051,Liberecký kraj,3519,5821
2019,Z,30-34,CZ0514,Semily,CZ051,Liberecký kraj,1357,2183
2019,Z,30-34,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3204,5194
2019,Z,30-34,CZ0522,Jičín,CZ052,Královéhradecký kraj,1579,2412
2019,Z,30-34,CZ0523,Náchod,CZ052,Královéhradecký kraj,1965,3165
2019,Z,30-34,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1528,2349
2019,Z,30-34,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2001,3395
2019,Z,30-34,CZ0531,Chrudim,CZ053,Pardubický kraj,2230,3310
2019,Z,30-34,CZ0532,Pardubice,CZ053,Pardubický kraj,3736,5926
2019,Z,30-34,CZ0533,Svitavy,CZ053,Pardubický kraj,1881,2986
2019,Z,30-34,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2622,4069
2019,Z,30-34,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1843,2796
2019,Z,30-34,CZ0632,Jihlava,CZ063,Vysočina,2177,3529
2019,Z,30-34,CZ0633,Pelhřimov,CZ063,Vysočina,1330,2152
2019,Z,30-34,CZ0634,Třebíč,CZ063,Vysočina,2133,3282
2019,Z,30-34,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2139,3563
2019,Z,30-34,CZ0641,Blansko,CZ064,Jihomoravský kraj,2090,3366
2019,Z,30-34,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9229,14652
2019,Z,30-34,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,4766,7534
2019,Z,30-34,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2242,3674
2019,Z,30-34,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2684,4606
2019,Z,30-34,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1974,3085
2019,Z,30-34,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2142,3542
2019,Z,30-34,CZ0711,Jeseník,CZ071,Olomoucký kraj,520,1077
2019,Z,30-34,CZ0712,Olomouc,CZ071,Olomoucký kraj,4869,7857
2019,Z,30-34,CZ0713,Prostějov,CZ071,Olomoucký kraj,2020,3248
2019,Z,30-34,CZ0714,Přerov,CZ071,Olomoucký kraj,2381,3935
2019,Z,30-34,CZ0715,Šumperk,CZ071,Olomoucký kraj,2242,3514
2019,Z,30-34,CZ0721,Kroměříž,CZ072,Zlínský kraj,1945,3199
2019,Z,30-34,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2555,4323
2019,Z,30-34,CZ0723,Vsetín,CZ072,Zlínský kraj,2727,4410
2019,Z,30-34,CZ0724,Zlín,CZ072,Zlínský kraj,3534,5859
2019,Z,30-34,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1542,2620
2019,Z,30-34,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4118,6801
2019,Z,30-34,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4326,7724
2019,Z,30-34,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2735,4691
2019,Z,30-34,CZ0805,Opava,CZ080,Moravskoslezský kraj,3554,5664
2019,Z,30-34,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6090,10763
2019,Z,35-39,CZ0100,Praha,CZ010,Hlavní město Praha,30252,55918
2019,Z,35-39,CZ0201,Benešov,CZ020,Středočeský kraj,2146,3361
2019,Z,35-39,CZ0202,Beroun,CZ020,Středočeský kraj,2214,3714
2019,Z,35-39,CZ0203,Kladno,CZ020,Středočeský kraj,3544,5901
2019,Z,35-39,CZ0204,Kolín,CZ020,Středočeský kraj,2340,3671
2019,Z,35-39,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1532,2430
2019,Z,35-39,CZ0206,Mělník,CZ020,Středočeský kraj,2295,3815
2019,Z,35-39,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3107,4663
2019,Z,35-39,CZ0208,Nymburk,CZ020,Středočeský kraj,2200,3722
2019,Z,35-39,CZ0209,Praha-východ,CZ020,Středočeský kraj,4905,8009
2019,Z,35-39,CZ020A,Praha-západ,CZ020,Středočeský kraj,3528,6139
2019,Z,35-39,CZ020B,Příbram,CZ020,Středočeský kraj,2356,3769
2019,Z,35-39,CZ020C,Rakovník,CZ020,Středočeský kraj,1158,1793
2019,Z,35-39,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4396,6862
2019,Z,35-39,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1341,2048
2019,Z,35-39,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1827,2867
2019,Z,35-39,CZ0314,Písek,CZ031,Jihočeský kraj,1369,2167
2019,Z,35-39,CZ0315,Prachatice,CZ031,Jihočeský kraj,999,1638
2019,Z,35-39,CZ0316,Strakonice,CZ031,Jihočeský kraj,1347,2265
2019,Z,35-39,CZ0317,Tábor,CZ031,Jihočeský kraj,2038,3260
2019,Z,35-39,CZ0321,Domažlice,CZ032,Plzeňský kraj,1018,1892
2019,Z,35-39,CZ0322,Klatovy,CZ032,Plzeňský kraj,1546,2632
2019,Z,35-39,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4226,7342
2019,Z,35-39,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1452,2093
2019,Z,35-39,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1785,2765
2019,Z,35-39,CZ0326,Rokycany,CZ032,Plzeňský kraj,1066,1731
2019,Z,35-39,CZ0327,Tachov,CZ032,Plzeňský kraj,1015,1751
2019,Z,35-39,CZ0411,Cheb,CZ041,Karlovarský kraj,1542,2894
2019,Z,35-39,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2128,3602
2019,Z,35-39,CZ0413,Sokolov,CZ041,Karlovarský kraj,1605,2723
2019,Z,35-39,CZ0421,Děčín,CZ042,Ústecký kraj,2246,3902
2019,Z,35-39,CZ0422,Chomutov,CZ042,Ústecký kraj,2520,4174
2019,Z,35-39,CZ0423,Litoměřice,CZ042,Ústecký kraj,2486,3972
2019,Z,35-39,CZ0424,Louny,CZ042,Ústecký kraj,1715,2814
2019,Z,35-39,CZ0425,Most,CZ042,Ústecký kraj,1973,3511
2019,Z,35-39,CZ0426,Teplice,CZ042,Ústecký kraj,2285,4041
2019,Z,35-39,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2296,3855
2019,Z,35-39,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1860,3513
2019,Z,35-39,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1715,3075
2019,Z,35-39,CZ0513,Liberec,CZ051,Liberecký kraj,3522,5970
2019,Z,35-39,CZ0514,Semily,CZ051,Liberecký kraj,1327,2236
2019,Z,35-39,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3379,5402
2019,Z,35-39,CZ0522,Jičín,CZ052,Královéhradecký kraj,1661,2549
2019,Z,35-39,CZ0523,Náchod,CZ052,Královéhradecký kraj,2012,3238
2019,Z,35-39,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1600,2507
2019,Z,35-39,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2080,3519
2019,Z,35-39,CZ0531,Chrudim,CZ053,Pardubický kraj,2237,3234
2019,Z,35-39,CZ0532,Pardubice,CZ053,Pardubický kraj,3828,6030
2019,Z,35-39,CZ0533,Svitavy,CZ053,Pardubický kraj,2095,3230
2019,Z,35-39,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2619,4186
2019,Z,35-39,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1902,2951
2019,Z,35-39,CZ0632,Jihlava,CZ063,Vysočina,2379,3774
2019,Z,35-39,CZ0633,Pelhřimov,CZ063,Vysočina,1406,2254
2019,Z,35-39,CZ0634,Třebíč,CZ063,Vysočina,2238,3488
2019,Z,35-39,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2189,3537
2019,Z,35-39,CZ0641,Blansko,CZ064,Jihomoravský kraj,2400,3834
2019,Z,35-39,CZ0642,Brno-město,CZ064,Jihomoravský kraj,8783,14705
2019,Z,35-39,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5276,8340
2019,Z,35-39,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2417,4014
2019,Z,35-39,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2854,4903
2019,Z,35-39,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2045,3291
2019,Z,35-39,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2153,3809
2019,Z,35-39,CZ0711,Jeseník,CZ071,Olomoucký kraj,507,1047
2019,Z,35-39,CZ0712,Olomouc,CZ071,Olomoucký kraj,5286,8279
2019,Z,35-39,CZ0713,Prostějov,CZ071,Olomoucký kraj,2368,3721
2019,Z,35-39,CZ0714,Přerov,CZ071,Olomoucký kraj,2440,4009
2019,Z,35-39,CZ0715,Šumperk,CZ071,Olomoucký kraj,2324,3577
2019,Z,35-39,CZ0721,Kroměříž,CZ072,Zlínský kraj,2041,3287
2019,Z,35-39,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2725,4602
2019,Z,35-39,CZ0723,Vsetín,CZ072,Zlínský kraj,2702,4395
2019,Z,35-39,CZ0724,Zlín,CZ072,Zlínský kraj,3734,6281
2019,Z,35-39,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1586,2663
2019,Z,35-39,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4255,6878
2019,Z,35-39,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4237,7253
2019,Z,35-39,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2822,4779
2019,Z,35-39,CZ0805,Opava,CZ080,Moravskoslezský kraj,3696,5794
2019,Z,35-39,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5981,10289
2019,Z,40-44,CZ0100,Praha,CZ010,Hlavní město Praha,32804,61297
2019,Z,40-44,CZ0201,Benešov,CZ020,Středočeský kraj,2675,4199
2019,Z,40-44,CZ0202,Beroun,CZ020,Středočeský kraj,2669,4474
2019,Z,40-44,CZ0203,Kladno,CZ020,Středočeský kraj,4413,7388
2019,Z,40-44,CZ0204,Kolín,CZ020,Středočeský kraj,2791,4430
2019,Z,40-44,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1789,2950
2019,Z,40-44,CZ0206,Mělník,CZ020,Středočeský kraj,2872,4836
2019,Z,40-44,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3926,5763
2019,Z,40-44,CZ0208,Nymburk,CZ020,Středočeský kraj,2616,4762
2019,Z,40-44,CZ0209,Praha-východ,CZ020,Středočeský kraj,6234,9960
2019,Z,40-44,CZ020A,Praha-západ,CZ020,Středočeský kraj,4581,8004
2019,Z,40-44,CZ020B,Příbram,CZ020,Středočeský kraj,2963,4801
2019,Z,40-44,CZ020C,Rakovník,CZ020,Středočeský kraj,1523,2278
2019,Z,40-44,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5274,8334
2019,Z,40-44,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1627,2497
2019,Z,40-44,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2223,3535
2019,Z,40-44,CZ0314,Písek,CZ031,Jihočeský kraj,1761,2863
2019,Z,40-44,CZ0315,Prachatice,CZ031,Jihočeský kraj,1197,2010
2019,Z,40-44,CZ0316,Strakonice,CZ031,Jihočeský kraj,1662,2828
2019,Z,40-44,CZ0317,Tábor,CZ031,Jihočeský kraj,2616,4121
2019,Z,40-44,CZ0321,Domažlice,CZ032,Plzeňský kraj,1503,2582
2019,Z,40-44,CZ0322,Klatovy,CZ032,Plzeňský kraj,1932,3409
2019,Z,40-44,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4834,8214
2019,Z,40-44,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1815,2666
2019,Z,40-44,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2293,3565
2019,Z,40-44,CZ0326,Rokycany,CZ032,Plzeňský kraj,1137,1986
2019,Z,40-44,CZ0327,Tachov,CZ032,Plzeňský kraj,1172,2107
2019,Z,40-44,CZ0411,Cheb,CZ041,Karlovarský kraj,2147,3875
2019,Z,40-44,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2782,4704
2019,Z,40-44,CZ0413,Sokolov,CZ041,Karlovarský kraj,2104,3417
2019,Z,40-44,CZ0421,Děčín,CZ042,Ústecký kraj,2945,5117
2019,Z,40-44,CZ0422,Chomutov,CZ042,Ústecký kraj,3082,5054
2019,Z,40-44,CZ0423,Litoměřice,CZ042,Ústecký kraj,3223,5112
2019,Z,40-44,CZ0424,Louny,CZ042,Ústecký kraj,2142,3558
2019,Z,40-44,CZ0425,Most,CZ042,Ústecký kraj,2484,4339
2019,Z,40-44,CZ0426,Teplice,CZ042,Ústecký kraj,3027,5283
2019,Z,40-44,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2950,4942
2019,Z,40-44,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2236,4291
2019,Z,40-44,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2060,3759
2019,Z,40-44,CZ0513,Liberec,CZ051,Liberecký kraj,4258,7442
2019,Z,40-44,CZ0514,Semily,CZ051,Liberecký kraj,1898,2916
2019,Z,40-44,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4121,6664
2019,Z,40-44,CZ0522,Jičín,CZ052,Královéhradecký kraj,2144,3176
2019,Z,40-44,CZ0523,Náchod,CZ052,Královéhradecký kraj,2755,4262
2019,Z,40-44,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2049,3170
2019,Z,40-44,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2814,4805
2019,Z,40-44,CZ0531,Chrudim,CZ053,Pardubický kraj,2853,4037
2019,Z,40-44,CZ0532,Pardubice,CZ053,Pardubický kraj,4703,7461
2019,Z,40-44,CZ0533,Svitavy,CZ053,Pardubický kraj,2618,4189
2019,Z,40-44,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3687,5683
2019,Z,40-44,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2380,3626
2019,Z,40-44,CZ0632,Jihlava,CZ063,Vysočina,2914,4625
2019,Z,40-44,CZ0633,Pelhřimov,CZ063,Vysočina,1629,2645
2019,Z,40-44,CZ0634,Třebíč,CZ063,Vysočina,2786,4304
2019,Z,40-44,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2656,4560
2019,Z,40-44,CZ0641,Blansko,CZ064,Jihomoravský kraj,2744,4521
2019,Z,40-44,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9399,15860
2019,Z,40-44,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,6206,10086
2019,Z,40-44,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2829,4797
2019,Z,40-44,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3484,6063
2019,Z,40-44,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2328,3849
2019,Z,40-44,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2576,4514
2019,Z,40-44,CZ0711,Jeseník,CZ071,Olomoucký kraj,666,1433
2019,Z,40-44,CZ0712,Olomouc,CZ071,Olomoucký kraj,6327,10000
2019,Z,40-44,CZ0713,Prostějov,CZ071,Olomoucký kraj,2914,4583
2019,Z,40-44,CZ0714,Přerov,CZ071,Olomoucký kraj,3076,5004
2019,Z,40-44,CZ0715,Šumperk,CZ071,Olomoucký kraj,3188,4843
2019,Z,40-44,CZ0721,Kroměříž,CZ072,Zlínský kraj,2611,4262
2019,Z,40-44,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3358,5576
2019,Z,40-44,CZ0723,Vsetín,CZ072,Zlínský kraj,3390,5575
2019,Z,40-44,CZ0724,Zlín,CZ072,Zlínský kraj,4742,7969
2019,Z,40-44,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2124,3518
2019,Z,40-44,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5260,8574
2019,Z,40-44,CZ0803,Karviná,CZ080,Moravskoslezský kraj,5172,8871
2019,Z,40-44,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3527,6047
2019,Z,40-44,CZ0805,Opava,CZ080,Moravskoslezský kraj,4528,7033
2019,Z,40-44,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,7172,12657
2019,Z,45-49,CZ0100,Praha,CZ010,Hlavní město Praha,25856,49464
2019,Z,45-49,CZ0201,Benešov,CZ020,Středočeský kraj,2215,3670
2019,Z,45-49,CZ0202,Beroun,CZ020,Středočeský kraj,2162,3729
2019,Z,45-49,CZ0203,Kladno,CZ020,Středočeský kraj,3837,6672
2019,Z,45-49,CZ0204,Kolín,CZ020,Středočeský kraj,2381,3806
2019,Z,45-49,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1682,2795
2019,Z,45-49,CZ0206,Mělník,CZ020,Středočeský kraj,2620,4462
2019,Z,45-49,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3272,4945
2019,Z,45-49,CZ0208,Nymburk,CZ020,Středočeský kraj,2253,3974
2019,Z,45-49,CZ0209,Praha-východ,CZ020,Středočeský kraj,4642,7682
2019,Z,45-49,CZ020A,Praha-západ,CZ020,Středočeský kraj,3569,6399
2019,Z,45-49,CZ020B,Příbram,CZ020,Středočeský kraj,2573,4353
2019,Z,45-49,CZ020C,Rakovník,CZ020,Středočeský kraj,1302,2039
2019,Z,45-49,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4941,7698
2019,Z,45-49,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1551,2416
2019,Z,45-49,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2279,3439
2019,Z,45-49,CZ0314,Písek,CZ031,Jihočeský kraj,1617,2733
2019,Z,45-49,CZ0315,Prachatice,CZ031,Jihočeský kraj,1122,1883
2019,Z,45-49,CZ0316,Strakonice,CZ031,Jihočeský kraj,1433,2604
2019,Z,45-49,CZ0317,Tábor,CZ031,Jihočeský kraj,2386,3827
2019,Z,45-49,CZ0321,Domažlice,CZ032,Plzeňský kraj,1405,2431
2019,Z,45-49,CZ0322,Klatovy,CZ032,Plzeňský kraj,1928,3264
2019,Z,45-49,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4200,7200
2019,Z,45-49,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1623,2418
2019,Z,45-49,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1922,3067
2019,Z,45-49,CZ0326,Rokycany,CZ032,Plzeňský kraj,1094,1891
2019,Z,45-49,CZ0327,Tachov,CZ032,Plzeňský kraj,1246,2203
2019,Z,45-49,CZ0411,Cheb,CZ041,Karlovarský kraj,1988,3646
2019,Z,45-49,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2562,4480
2019,Z,45-49,CZ0413,Sokolov,CZ041,Karlovarský kraj,2082,3441
2019,Z,45-49,CZ0421,Děčín,CZ042,Ústecký kraj,2958,5255
2019,Z,45-49,CZ0422,Chomutov,CZ042,Ústecký kraj,2789,4792
2019,Z,45-49,CZ0423,Litoměřice,CZ042,Ústecký kraj,2844,4605
2019,Z,45-49,CZ0424,Louny,CZ042,Ústecký kraj,1935,3396
2019,Z,45-49,CZ0425,Most,CZ042,Ústecký kraj,2365,4337
2019,Z,45-49,CZ0426,Teplice,CZ042,Ústecký kraj,3004,5276
2019,Z,45-49,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2876,4878
2019,Z,45-49,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2099,3976
2019,Z,45-49,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2024,3647
2019,Z,45-49,CZ0513,Liberec,CZ051,Liberecký kraj,3762,6940
2019,Z,45-49,CZ0514,Semily,CZ051,Liberecký kraj,1818,2825
2019,Z,45-49,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3701,6183
2019,Z,45-49,CZ0522,Jičín,CZ052,Královéhradecký kraj,1927,2978
